Image File,Prediction (Before Masking),Confidence (Before Masking),Prediction (After Masking),Confidence (After Masking),Counterfactual Found,Features Replaced,Feature Selection (%),SSIM,MSE,PSNR,UQI,VIFP,Time Taken (s),Sparsity,Proximity
town7_006687.png,GO,"[0.00256, 0.94869, 0.01102, 0.03773]",RIGHT,"[0.00247, 0.37588, 0.59569, 0.02596]",True,53.0,41.41%,0.78787,157.77443,26.15044,0.99056,0.3153,0.33923,53.0,5.29852
town7_006689.png,GO,"[0.00623, 0.87922, 0.10609, 0.00846]",RIGHT,"[0.00351, 0.487, 0.50601, 0.00348]",True,15.0,11.72%,0.7716,143.3151,26.56788,0.99308,0.31752,0.30406,15.0,2.69029
town7_006690.png,GO,"[0.00452, 0.71695, 0.27388, 0.00466]",RIGHT,"[0.00181, 0.49259, 0.50196, 0.00364]",True,26.0,20.31%,0.77984,141.49482,26.6234,0.99414,0.31111,0.2795,26.0,3.591
town7_006691.png,GO,"[0.01322, 0.58313, 0.40223, 0.00142]",RIGHT,"[0.00627, 0.32748, 0.66467, 0.00158]",True,2.0,1.56%,0.77846,145.35328,26.50656,0.99403,0.3267,0.47227,2.0,0.3414
town7_006706.png,LEFT,"[0.00011, 0.16801, 0.1957, 0.63619]",GO,"[0.0, 0.51765, 0.43037, 0.05198]",True,1.0,0.78%,0.66591,505.11016,21.09694,0.96369,0.22671,0.19487,1.0,1.0207
town7_006711.png,RIGHT,"[1e-05, 0.05243, 0.94698, 0.00058]",GO,"[2e-05, 0.50025, 0.49731, 0.00242]",True,20.0,15.62%,0.75491,307.31081,23.25503,0.98797,0.27243,0.33943,20.0,4.41518
town7_006724.png,GO,"[0.00056, 0.93409, 0.03809, 0.02727]",STOP,"[0.54478, 0.43139, 0.02121, 0.00262]",True,79.0,61.72%,0.68731,355.82169,22.61848,0.98288,0.2147,0.40031,79.0,6.51976
town7_006726.png,GO,"[0.00123, 0.95722, 0.03155, 0.01001]",STOP,"[0.79712, 0.19285, 0.00936, 0.00066]",True,75.0,58.59%,0.70414,314.84453,23.14984,0.98428,0.24762,0.39904,75.0,5.31026
town7_006728.png,STOP,"[0.91955, 0.08011, 0.00026, 8e-05]",GO,"[0.42455, 0.56093, 0.01327, 0.00125]",True,36.0,28.12%,0.76613,189.40724,25.35684,0.98902,0.32549,0.27179,36.0,3.13227
town7_006733.png,STOP,"[0.93429, 0.06542, 0.00014, 0.00015]",GO,"[0.4882, 0.4956, 0.01294, 0.00326]",True,55.0,42.97%,0.75337,236.0482,24.4008,0.98913,0.27255,0.43386,55.0,5.73481
town7_006737.png,STOP,"[0.93904, 0.06047, 0.00014, 0.00035]",GO,"[0.37835, 0.59721, 0.02021, 0.00423]",True,45.0,35.16%,0.73549,231.62836,24.48289,0.98969,0.26624,0.4114,45.0,6.0883
town7_006738.png,STOP,"[0.9488, 0.05103, 5e-05, 0.00012]",GO,"[0.22032, 0.75948, 0.01877, 0.00143]",True,86.0,67.19%,0.69831,336.1224,22.86583,0.9837,0.23252,0.42664,86.0,7.92705
town7_006755.png,STOP,"[0.93171, 0.06792, 0.00021, 0.00016]",GO,"[0.40686, 0.58179, 0.01007, 0.00129]",True,85.0,66.41%,0.68904,343.06758,22.77701,0.98308,0.22544,0.44021,85.0,8.60644
town7_006758.png,STOP,"[0.94136, 0.05805, 0.00025, 0.00034]",GO,"[0.333, 0.65126, 0.01213, 0.00361]",True,63.0,49.22%,0.72255,278.17341,23.68765,0.9867,0.25191,0.29688,63.0,7.29768
town7_006764.png,STOP,"[0.94721, 0.05249, 7e-05, 0.00022]",GO,"[0.46232, 0.53161, 0.00455, 0.00152]",True,58.0,45.31%,0.72393,249.54268,24.15936,0.98845,0.25873,0.36623,58.0,6.67317
town7_006770.png,STOP,"[0.95097, 0.04884, 5e-05, 0.00014]",GO,"[0.35644, 0.62252, 0.02019, 0.00085]",True,90.0,70.31%,0.69729,367.19773,22.4818,0.98187,0.22939,0.38386,90.0,8.60249
town7_006774.png,STOP,"[0.94364, 0.05602, 0.00012, 0.00022]",GO,"[0.3336, 0.65442, 0.01031, 0.00167]",True,56.0,43.75%,0.72585,276.4657,23.71439,0.9869,0.2577,0.41792,56.0,6.78454
town7_006779.png,STOP,"[0.93806, 0.06146, 0.00013, 0.00034]",GO,"[0.49021, 0.49914, 0.00936, 0.00129]",True,42.0,32.81%,0.73783,235.62177,24.40865,0.98934,0.27705,0.30545,42.0,5.92779
town7_006782.png,STOP,"[0.94168, 0.0581, 7e-05, 0.00015]",GO,"[0.39907, 0.58242, 0.01666, 0.00185]",True,64.0,50.00%,0.73813,240.98375,24.31093,0.9892,0.27239,0.33742,64.0,6.63852
town7_006785.png,STOP,"[0.94144, 0.05829, 8e-05, 0.00019]",GO,"[0.42323, 0.56102, 0.0131, 0.00265]",True,32.0,25.00%,0.74468,211.48997,24.87791,0.99087,0.28331,0.42711,32.0,5.00716
town7_006788.png,STOP,"[0.9293, 0.07022, 0.00015, 0.00033]",GO,"[0.39997, 0.58822, 0.01007, 0.00174]",True,78.0,60.94%,0.69927,331.79156,22.92215,0.98341,0.23419,0.45264,78.0,7.85764
town7_006789.png,STOP,"[0.94034, 0.05937, 8e-05, 0.00021]",GO,"[0.47517, 0.51911, 0.00513, 0.00058]",True,73.0,57.03%,0.71879,293.9249,23.44844,0.98565,0.25101,0.36279,73.0,7.60261
town7_006790.png,STOP,"[0.92924, 0.07039, 0.00022, 0.00015]",GO,"[0.1616, 0.82659, 0.0098, 0.002]",True,70.0,54.69%,0.71426,294.70484,23.43693,0.98595,0.24535,0.5006,70.0,7.18835
town7_006792.png,STOP,"[0.93742, 0.06221, 0.00013, 0.00024]",GO,"[0.34958, 0.6449, 0.00389, 0.00163]",True,72.0,56.25%,0.71287,296.62544,23.40872,0.9858,0.24475,0.48816,72.0,7.42993
town7_006796.png,STOP,"[0.94325, 0.05642, 0.00011, 0.00022]",GO,"[0.47256, 0.51502, 0.01141, 0.00101]",True,80.0,62.50%,0.71211,305.52932,23.28027,0.98523,0.24465,0.39879,80.0,7.60867
town7_006804.png,STOP,"[0.94132, 0.05835, 0.0001, 0.00022]",GO,"[0.48893, 0.49522, 0.0143, 0.00156]",True,71.0,55.47%,0.70334,333.53919,22.89933,0.98366,0.23442,0.3357,71.0,7.83411
town7_006809.png,STOP,"[0.93079, 0.06881, 0.0002, 0.00021]",GO,"[0.47215, 0.51506, 0.01066, 0.00213]",True,58.0,45.31%,0.72658,255.0119,24.0652,0.98825,0.26346,0.35716,58.0,6.42485
town7_006813.png,STOP,"[0.94642, 0.05298, 0.00015, 0.00045]",GO,"[0.05091, 0.91247, 0.03358, 0.00304]",True,58.0,45.31%,0.71498,306.03523,23.27309,0.98542,0.24611,0.3616,58.0,7.37667
town7_006825.png,STOP,"[0.94659, 0.05287, 0.00019, 0.00036]",GO,"[0.36064, 0.5426, 0.09294, 0.00382]",True,31.0,24.22%,0.74635,217.07667,24.76467,0.99048,0.27748,0.47304,31.0,5.13628
town7_006826.png,STOP,"[0.91522, 0.08419, 0.00024, 0.00035]",GO,"[0.36647, 0.62339, 0.00917, 0.00097]",True,95.0,74.22%,0.70022,430.71297,21.78892,0.97845,0.22736,0.47094,95.0,8.90469
town7_006830.png,STOP,"[0.7372, 0.25407, 0.0077, 0.00103]",GO,"[0.22572, 0.71985, 0.05184, 0.00259]",True,8.0,6.25%,0.67165,323.56664,23.03117,0.98525,0.20869,0.24212,8.0,2.55165
town7_006833.png,RIGHT,"[0.00125, 0.11341, 0.87314, 0.0122]",GO,"[0.00809, 0.51332, 0.46934, 0.00925]",True,56.0,43.75%,0.67491,314.34919,23.15668,0.98505,0.21147,0.4156,56.0,6.75738
town7_006834.png,RIGHT,"[0.00119, 0.08773, 0.86257, 0.04851]",LEFT,"[0.05502, 0.18776, 0.33499, 0.42224]",True,72.0,56.25%,0.6615,435.14305,21.74448,0.98286,0.20164,0.34971,72.0,9.63204
town7_006842.png,LEFT,"[0.00053, 0.0107, 0.02085, 0.96792]",RIGHT,"[0.00083, 0.01581, 0.54555, 0.43781]",True,94.0,73.44%,0.67764,348.4531,22.70936,0.98504,0.18404,0.44855,94.0,8.88977
town7_006847.png,LEFT,"[0.00955, 0.45827, 0.00403, 0.52815]",GO,"[0.00869, 0.83401, 0.00318, 0.15412]",True,1.0,0.78%,0.73953,141.46391,26.62435,0.98611,0.286,0.20512,1.0,0.05094
town7_006852.png,GO,"[0.00491, 0.8982, 0.01022, 0.08667]",LEFT,"[0.00137, 0.41661, 0.00919, 0.57283]",True,90.0,70.31%,0.69757,310.55185,23.20946,0.9559,0.26559,0.375,90.0,7.39978
town7_006854.png,GO,"[0.0006, 0.96816, 0.00464, 0.02661]",GO,"[0.004, 0.81864, 0.0019, 0.17546]",False,128.0,100.00%,,,,,,0.47712,,
town7_006866.png,STOP,"[0.63677, 0.26279, 0.09619, 0.00425]",GO,"[0.37753, 0.43893, 0.1697, 0.01385]",True,6.0,4.69%,0.69408,248.41372,24.17905,0.96955,0.2678,0.26543,6.0,0.55941
town7_006868.png,STOP,"[0.57872, 0.17748, 0.23991, 0.00389]",RIGHT,"[0.4071, 0.17968, 0.40715, 0.00607]",True,2.0,1.56%,0.7373,196.74518,25.19176,0.9747,0.31256,0.21509,2.0,0.52267
town7_006873.png,RIGHT,"[0.39281, 0.15776, 0.44392, 0.00551]",STOP,"[0.42853, 0.17703, 0.39127, 0.00317]",True,1.0,0.78%,0.72575,214.19005,24.82281,0.97046,0.32535,0.22932,1.0,0.0463
town7_006875.png,STOP,"[0.44152, 0.17029, 0.38308, 0.00511]",RIGHT,"[0.36043, 0.18375, 0.45096, 0.00486]",True,1.0,0.78%,0.72483,214.19279,24.82276,0.97054,0.32357,0.26931,1.0,0.04417
town7_006880.png,STOP,"[0.47466, 0.16617, 0.35563, 0.00354]",RIGHT,"[0.38144, 0.16634, 0.44932, 0.00289]",True,1.0,0.78%,0.72428,216.60938,24.77403,0.97071,0.32421,0.17511,1.0,0.27553
town7_006883.png,STOP,"[0.40729, 0.18437, 0.4038, 0.00454]",RIGHT,"[0.34321, 0.22904, 0.42347, 0.00427]",True,1.0,0.78%,0.70774,244.14909,24.25425,0.97264,0.30496,0.16925,1.0,0.20049
town7_006891.png,RIGHT,"[0.00018, 0.0034, 0.93536, 0.06105]",LEFT,"[0.00189, 0.01278, 0.2581, 0.72723]",True,9.0,7.03%,0.78193,164.25023,25.97574,0.9939,0.27912,0.19759,9.0,6.00168
town7_006892.png,RIGHT,"[0.00014, 0.01232, 0.98078, 0.00677]",LEFT,"[0.0005, 0.01098, 0.44296, 0.54556]",True,76.0,59.38%,0.60712,703.16003,19.66026,0.97001,0.14162,0.36564,76.0,11.20546
town7_006893.png,RIGHT,"[1e-05, 0.01525, 0.98437, 0.00038]",GO,"[2e-05, 0.60084, 0.39533, 0.00382]",True,66.0,51.56%,0.59993,576.93354,20.51955,0.96197,0.13919,0.36074,66.0,9.3229
town7_006894.png,GO,"[8e-05, 0.98304, 0.01054, 0.00634]",LEFT,"[0.00022, 0.40069, 0.05847, 0.54063]",True,78.0,60.94%,0.53417,590.26846,20.42031,0.95358,0.14079,0.46307,78.0,10.1313
town7_006895.png,LEFT,"[2e-05, 0.01212, 8e-05, 0.98778]",GO,"[4e-05, 0.63659, 0.00363, 0.35973]",True,24.0,18.75%,0.56274,374.60672,22.39505,0.96435,0.16602,0.21707,24.0,4.10758
town7_006897.png,GO,"[0.00041, 0.99687, 0.00031, 0.00241]",LEFT,"[0.00503, 0.39939, 0.02552, 0.57006]",True,47.0,36.72%,0.57668,375.33539,22.38661,0.96511,0.18556,0.29382,47.0,6.85074
town7_006901.png,GO,"[6e-05, 0.99582, 0.00084, 0.00327]",LEFT,"[0.00067, 0.43851, 0.032, 0.52882]",True,59.0,46.09%,0.60541,384.07625,22.28663,0.96343,0.17334,0.41249,59.0,7.56189
town7_006902.png,GO,"[0.00025, 0.97787, 0.01538, 0.00649]",LEFT,"[0.0011, 0.34673, 0.09132, 0.56085]",True,54.0,42.19%,0.60933,387.3249,22.25005,0.95892,0.18869,0.43142,54.0,7.51606
town7_006906.png,GO,"[5e-05, 0.99512, 0.00031, 0.00452]",LEFT,"[0.00032, 0.32194, 0.00754, 0.6702]",True,39.0,30.47%,0.58504,377.53953,22.36118,0.96119,0.18994,0.2779,39.0,5.80261
town7_006912.png,GO,"[0.00012, 0.99815, 0.00048, 0.00125]",LEFT,"[0.0029, 0.40603, 0.02229, 0.56879]",True,58.0,45.31%,0.6356,507.94792,21.07261,0.91881,0.17824,0.33296,58.0,10.87323
town7_006916.png,GO,"[6e-05, 0.98851, 0.00086, 0.01057]",LEFT,"[0.00101, 0.34264, 0.02568, 0.63068]",True,58.0,45.31%,0.57543,430.66911,21.78937,0.94231,0.17238,0.33839,58.0,7.59758
town7_006918.png,GO,"[0.00023, 0.998, 9e-05, 0.00169]",STOP,"[0.55495, 0.44138, 0.00087, 0.00279]",True,80.0,62.50%,0.55904,759.92773,19.32308,0.92057,0.15935,0.38127,80.0,9.03258
town7_006921.png,GO,"[7e-05, 0.99432, 0.00067, 0.00495]",LEFT,"[0.00146, 0.18841, 0.01159, 0.79854]",True,50.0,39.06%,0.5504,505.43596,21.09414,0.94069,0.15564,0.4005,50.0,8.27074
town7_006924.png,GO,"[0.00018, 0.99616, 0.0006, 0.00306]",LEFT,"[0.00156, 0.37362, 0.01483, 0.60998]",True,56.0,43.75%,0.56447,550.50974,20.72315,0.92783,0.1485,0.34931,56.0,8.83319
town7_006929.png,GO,"[0.00032, 0.9977, 0.00037, 0.00161]",LEFT,"[0.00042, 0.33266, 0.00888, 0.65804]",True,74.0,57.81%,0.59071,493.82906,21.19504,0.94939,0.16164,0.40306,74.0,10.4947
town7_006932.png,GO,"[7e-05, 0.9983, 0.00029, 0.00133]",LEFT,"[0.00101, 0.48202, 0.01096, 0.50601]",True,79.0,61.72%,0.57686,467.4231,21.4337,0.96123,0.15175,0.51646,79.0,8.7203
town7_006935.png,GO,"[0.00205, 0.99568, 0.0006, 0.00167]",LEFT,"[0.00277, 0.3269, 0.01326, 0.65707]",True,66.0,51.56%,0.57316,492.4524,21.20716,0.95308,0.14209,0.35327,66.0,9.8215
town7_006936.png,GO,"[0.00247, 0.99578, 0.0008, 0.00096]",LEFT,"[0.00925, 0.46074, 0.00491, 0.5251]",True,69.0,53.91%,0.5662,535.15893,20.84598,0.95011,0.1395,0.35815,69.0,9.47732
town7_006945.png,STOP,"[0.84401, 0.1352, 0.00144, 0.01935]",GO,"[0.19083, 0.67729, 0.05407, 0.07781]",True,43.0,33.59%,0.65985,292.85656,23.46425,0.97414,0.24149,0.30427,43.0,6.03661
town7_006946.png,STOP,"[0.84775, 0.13391, 0.00117, 0.01718]",GO,"[0.43051, 0.44589, 0.01117, 0.11242]",True,51.0,39.84%,0.65758,307.41698,23.25353,0.97273,0.23415,0.30957,51.0,6.42968
town7_006953.png,STOP,"[0.85114, 0.13038, 0.00105, 0.01743]",GO,"[0.4078, 0.4336, 0.0133, 0.14531]",True,48.0,37.50%,0.6494,311.73073,23.19301,0.97352,0.22499,0.30873,48.0,6.59798
town7_006954.png,STOP,"[0.85147, 0.12917, 0.00106, 0.01829]",GO,"[0.31853, 0.46216, 0.04579, 0.17353]",True,54.0,42.19%,0.64252,312.53323,23.18184,0.97312,0.21723,0.32521,54.0,6.40838
town7_006960.png,RIGHT,"[0.00264, 0.15166, 0.80275, 0.04294]",GO,"[0.01481, 0.48537, 0.31373, 0.18609]",True,8.0,6.25%,0.71819,211.30794,24.88165,0.98814,0.2781,0.26678,8.0,3.58706
town7_006962.png,RIGHT,"[0.00674, 0.09928, 0.78911, 0.10487]",LEFT,"[0.00956, 0.25306, 0.30375, 0.43363]",True,17.0,13.28%,0.79693,115.39917,27.50878,0.99488,0.34031,0.24617,17.0,4.20325
town7_006965.png,RIGHT,"[0.00012, 0.03803, 0.95849, 0.00335]",GO,"[5e-05, 0.56637, 0.42096, 0.01262]",True,62.0,48.44%,0.67908,475.52203,21.3591,0.97184,0.18713,0.33214,62.0,8.87986
town7_006973.png,LEFT,"[1e-05, 0.00247, 3e-05, 0.9975]",GO,"[0.02741, 0.64137, 0.00176, 0.32946]",True,52.0,40.62%,0.44014,840.44875,18.88569,0.91011,0.0759,0.36739,52.0,10.901
town7_006980.png,GO,"[0.01209, 0.70014, 0.17263, 0.11514]",RIGHT,"[0.0017, 0.44105, 0.45199, 0.10526]",True,67.0,52.34%,0.62052,420.45812,21.89358,0.95099,0.19667,0.41153,67.0,6.78393
town7_006981.png,GO,"[0.00713, 0.57043, 0.10904, 0.3134]",RIGHT,"[0.00235, 0.32857, 0.48982, 0.17926]",True,10.0,7.81%,0.65417,339.51609,22.8222,0.96702,0.22348,0.18963,10.0,2.7102
town7_006983.png,GO,"[0.00141, 0.53648, 0.35437, 0.10774]",RIGHT,"[0.00112, 0.36759, 0.54389, 0.0874]",True,17.0,13.28%,0.6693,287.00328,23.55193,0.97626,0.22825,0.21437,17.0,2.10333
town7_006986.png,GO,"[0.00216, 0.87746, 0.02188, 0.0985]",RIGHT,"[0.00169, 0.41019, 0.4285, 0.15961]",True,97.0,75.78%,0.64643,385.81341,22.26703,0.96282,0.20206,0.4237,97.0,5.71012
town7_006988.png,GO,"[0.00642, 0.92015, 0.00692, 0.0665]",RIGHT,"[0.00212, 0.36889, 0.47898, 0.15]",True,109.0,85.16%,0.61471,520.7862,20.96421,0.94907,0.18794,0.44815,109.0,6.90703
town7_006990.png,GO,"[0.00203, 0.98661, 0.00056, 0.0108]",GO,"[0.00236, 0.52249, 0.30641, 0.16874]",False,128.0,100.00%,,,,,,0.43453,,
town7_007003.png,STOP,"[0.78345, 0.21608, 3e-05, 0.00044]",GO,"[0.44904, 0.54929, 3e-05, 0.00163]",True,49.0,38.28%,0.7216,238.3918,24.35789,0.96703,0.28299,0.30827,49.0,4.99483
town7_007010.png,STOP,"[0.7325, 0.26559, 0.00017, 0.00174]",GO,"[0.4817, 0.51552, 9e-05, 0.00269]",True,21.0,16.41%,0.73345,202.98451,25.05617,0.97342,0.30153,0.28804,21.0,3.57336
town7_007016.png,GO,"[0.00023, 0.62039, 0.2921, 0.08729]",RIGHT,"[0.00011, 0.4481, 0.4879, 0.06389]",True,1.0,0.78%,0.75079,200.05758,25.11925,0.99173,0.27012,0.19801,1.0,0.88117
town7_007021.png,RIGHT,"[0.00025, 0.02683, 0.77416, 0.19876]",LEFT,"[0.00137, 0.06153, 0.42527, 0.51182]",True,25.0,19.53%,0.69968,251.12742,24.13186,0.98092,0.22065,0.25318,25.0,5.9108
town7_007022.png,RIGHT,"[0.00021, 0.10888, 0.84316, 0.04775]",GO,"[0.00041, 0.42986, 0.42428, 0.14545]",True,33.0,25.78%,0.62707,348.80867,22.70493,0.96647,0.19633,0.26834,33.0,4.63639
town7_007024.png,GO,"[0.07493, 0.62647, 0.28707, 0.01153]",STOP,"[0.73601, 0.2487, 0.00467, 0.01062]",True,113.0,88.28%,0.704,211.46508,24.87842,0.95919,0.27551,0.48606,113.0,4.7997
town7_007028.png,STOP,"[0.82771, 0.16377, 0.00146, 0.00706]",GO,"[0.43052, 0.51958, 0.00142, 0.04848]",True,64.0,50.00%,0.75153,146.42591,26.47462,0.97913,0.32716,0.39564,64.0,4.24853
town7_007036.png,STOP,"[0.86792, 0.13047, 0.00011, 0.0015]",GO,"[0.47266, 0.51308, 0.00019, 0.01406]",True,77.0,60.16%,0.72292,176.37654,25.6664,0.97431,0.30278,0.35173,77.0,5.11012
town7_007043.png,STOP,"[0.85805, 0.13972, 0.00011, 0.00213]",GO,"[0.46157, 0.51266, 0.00022, 0.02555]",True,78.0,60.94%,0.73,164.86352,25.95956,0.97498,0.30081,0.37376,78.0,4.67876
town7_007053.png,GO,"[0.01041, 0.91335, 0.00148, 0.07475]",LEFT,"[0.01113, 0.40022, 0.00716, 0.58149]",True,31.0,24.22%,0.72692,132.06628,26.92288,0.97718,0.30406,0.28559,31.0,2.328
town7_007058.png,GO,"[0.0155, 0.7533, 0.01018, 0.22101]",LEFT,"[0.01196, 0.47441, 0.02239, 0.49124]",True,50.0,39.06%,0.74298,109.51786,27.73595,0.9721,0.32229,0.55211,50.0,3.46588
town7_007068.png,LEFT,"[9e-05, 0.00877, 0.00244, 0.98871]",GO,"[0.04349, 0.49904, 0.00633, 0.45115]",True,128.0,100.00%,0.68501,462.61927,21.47857,0.95138,0.23878,0.48869,128.0,9.45857
town7_007070.png,LEFT,"[0.0011, 0.02867, 0.00502, 0.96521]",RIGHT,"[0.00054, 0.11832, 0.47279, 0.40834]",True,86.0,67.19%,0.74925,201.3549,25.09118,0.987,0.25109,0.46676,86.0,8.16626
town7_007076.png,GO,"[7e-05, 0.96212, 0.01561, 0.0222]",RIGHT,"[0.00107, 0.32385, 0.64571, 0.02937]",True,56.0,43.75%,0.72767,325.66057,23.00315,0.96245,0.29669,0.46003,56.0,8.59136
town7_007079.png,GO,"[5e-05, 0.94239, 0.01221, 0.04536]",LEFT,"[0.00106, 0.41221, 0.1685, 0.41824]",True,50.0,39.06%,0.75465,215.17776,24.80283,0.97462,0.30209,0.33445,50.0,7.88486
town7_007082.png,GO,"[0.00039, 0.87846, 0.10606, 0.01509]",RIGHT,"[0.00193, 0.37625, 0.4318, 0.19002]",True,62.0,48.44%,0.76109,228.88464,24.53464,0.97519,0.30041,0.34874,62.0,8.07768
town7_007083.png,GO,"[0.00064, 0.94752, 0.03753, 0.01432]",LEFT,"[0.00066, 0.45041, 0.05014, 0.49879]",True,18.0,14.06%,0.80397,100.48818,28.10965,0.9901,0.35134,0.30841,18.0,3.6411
town7_007084.png,GO,"[0.00149, 0.94204, 0.03036, 0.02611]",RIGHT,"[0.00363, 0.40448, 0.49255, 0.09933]",True,77.0,60.16%,0.74913,215.32422,24.79987,0.98859,0.27585,0.41623,77.0,8.07971
town7_007088.png,GO,"[0.00181, 0.80036, 0.18747, 0.01036]",RIGHT,"[0.00045, 0.34579, 0.62178, 0.03197]",True,14.0,10.94%,0.79042,104.04214,27.95871,0.99329,0.32883,0.27952,14.0,3.1122
town7_007093.png,GO,"[0.00055, 0.93979, 0.05368, 0.00598]",LEFT,"[0.0007, 0.43766, 0.03743, 0.52421]",True,29.0,22.66%,0.77274,128.10352,27.05519,0.98984,0.31811,0.31119,29.0,4.68953
town7_007100.png,GO,"[0.00167, 0.98149, 0.00777, 0.00907]",LEFT,"[0.00463, 0.42055, 0.03773, 0.5371]",True,33.0,25.78%,0.805,106.95667,27.83873,0.99334,0.34408,0.24167,33.0,4.75903
town7_007101.png,GO,"[0.00174, 0.96833, 0.01188, 0.01805]",RIGHT,"[0.00067, 0.33836, 0.40561, 0.25537]",True,30.0,23.44%,0.80293,119.20299,27.36793,0.99329,0.33287,0.26598,30.0,4.84071
town7_007110.png,GO,"[0.00317, 0.97628, 0.00863, 0.01192]",GO,"[0.26159, 0.719, 0.00013, 0.01928]",False,128.0,100.00%,,,,,,0.48023,,
town7_007123.png,GO,"[0.0165, 0.95925, 0.01496, 0.00929]",STOP,"[0.51214, 0.48469, 0.00016, 0.00301]",True,104.0,81.25%,0.72049,236.51638,24.39219,0.98527,0.25305,0.40504,104.0,6.85556
town7_007127.png,RIGHT,"[0.00046, 0.41299, 0.51631, 0.07024]",GO,"[0.0008, 0.70759, 0.17999, 0.11161]",True,1.0,0.78%,0.80965,87.17919,28.72668,0.99468,0.36595,0.27277,1.0,0.22284
town7_007129.png,RIGHT,"[0.00124, 0.26585, 0.66397, 0.06895]",GO,"[0.00343, 0.51429, 0.32475, 0.15754]",True,1.0,0.78%,0.80167,78.95018,29.15727,0.99343,0.32839,0.37119,1.0,0.01587
town7_007131.png,RIGHT,"[0.0001, 0.05027, 0.94782, 0.00181]",GO,"[0.00188, 0.53132, 0.34811, 0.11869]",True,101.0,78.91%,0.76339,165.89599,25.93244,0.98755,0.28312,0.48283,101.0,5.225
town7_007132.png,RIGHT,"[0.0, 0.02311, 0.97646, 0.00043]",GO,"[0.00065, 0.44485, 0.44248, 0.11202]",True,107.0,83.59%,0.72712,180.48273,25.56645,0.98533,0.21571,0.61894,107.0,6.13475
town7_007140.png,GO,"[0.00032, 0.99044, 0.00562, 0.00361]",RIGHT,"[0.00017, 0.31578, 0.64134, 0.04271]",True,27.0,21.09%,0.80631,142.98023,26.57804,0.9904,0.34252,0.35553,27.0,5.42627
town7_007144.png,GO,"[0.00066, 0.99393, 0.00334, 0.00207]",RIGHT,"[0.00117, 0.4127, 0.58359, 0.00253]",True,63.0,49.22%,0.735,387.90628,22.24354,0.97642,0.24095,0.36019,63.0,8.67766
town7_007151.png,GO,"[0.00154, 0.99298, 0.00248, 0.003]",RIGHT,"[0.00138, 0.45872, 0.51871, 0.02118]",True,54.0,42.19%,0.77559,197.03148,25.18545,0.98849,0.30827,0.35593,54.0,6.72587
town7_007152.png,GO,"[0.00267, 0.99112, 0.00295, 0.00327]",RIGHT,"[0.00135, 0.49285, 0.49505, 0.01075]",True,31.0,24.22%,0.7909,152.21906,26.30611,0.99029,0.3225,0.31702,31.0,5.65808
town7_007153.png,GO,"[0.00195, 0.99337, 0.00151, 0.00317]",RIGHT,"[0.00158, 0.42292, 0.56812, 0.00737]",True,44.0,34.38%,0.79095,157.81451,26.14933,0.98977,0.31283,0.29124,44.0,6.19455
town7_007154.png,GO,"[0.00203, 0.99263, 0.00145, 0.00388]",RIGHT,"[0.00091, 0.38613, 0.60302, 0.00994]",True,44.0,34.38%,0.7694,204.55245,25.02276,0.98701,0.29153,0.29664,44.0,6.53381
town7_007157.png,GO,"[0.00062, 0.99408, 0.00208, 0.00322]",RIGHT,"[0.00087, 0.42221, 0.56183, 0.01509]",True,49.0,38.28%,0.76125,230.94797,24.49566,0.98566,0.28542,0.35768,49.0,6.88658
town7_007162.png,GO,"[0.0553, 0.92174, 0.00028, 0.02268]",STOP,"[0.52267, 0.47601, 2e-05, 0.00131]",True,93.0,72.66%,0.76248,299.00003,23.37409,0.97799,0.27505,0.40091,93.0,9.45648
town7_007166.png,STOP,"[0.82925, 0.17045, 6e-05, 0.00025]",GO,"[0.48887, 0.50679, 0.00196, 0.00238]",True,48.0,37.50%,0.78102,264.65565,23.90399,0.98793,0.31053,0.36505,48.0,4.95514
town7_007169.png,STOP,"[0.83464, 0.16474, 0.00015, 0.00047]",GO,"[0.40709, 0.58273, 0.0061, 0.00407]",True,37.0,28.91%,0.80374,187.84922,25.39271,0.99115,0.34677,0.32752,37.0,4.55694
town7_007171.png,STOP,"[0.8112, 0.18789, 0.00014, 0.00077]",GO,"[0.47023, 0.52307, 0.00283, 0.00386]",True,42.0,32.81%,0.80262,190.99,25.3207,0.99116,0.34665,0.36493,42.0,4.39827
town7_007172.png,STOP,"[0.82893, 0.1706, 7e-05, 0.0004]",GO,"[0.44224, 0.54861, 0.00301, 0.00613]",True,32.0,25.00%,0.79973,168.8001,25.85708,0.99237,0.34568,0.28661,32.0,3.46265
town7_007176.png,STOP,"[0.81292, 0.18649, 0.0001, 0.0005]",GO,"[0.47101, 0.52453, 0.00158, 0.00289]",True,6.0,4.69%,0.80243,155.07573,26.22537,0.99334,0.35069,0.18935,6.0,2.14622
town7_007189.png,RIGHT,"[0.00036, 0.10142, 0.86693, 0.03128]",GO,"[0.00029, 0.6467, 0.30067, 0.05234]",True,16.0,12.50%,0.83241,91.45938,28.51852,0.9948,0.33756,0.31403,16.0,3.86855
town7_007198.png,RIGHT,"[0.00026, 0.13805, 0.85661, 0.00508]",GO,"[0.00122, 0.6283, 0.36114, 0.00934]",True,58.0,45.31%,0.81866,107.58435,27.81331,0.9961,0.34942,0.30495,58.0,3.96379
