Image File,Prediction (Before Masking),Confidence (Before Masking),Prediction (After Masking),Confidence (After Masking),Counterfactual Found,Grid Size,Grid Position,SSIM,MSE,PSNR,UQI,VIFP,Time Taken (s),Sparsity,Proximity,Masked Patches
town7_007649.png,GO,"0.30065, 0.69935",STOP,"0.30065, 0.69935",True,,26.0,0.58553,570.07578,20.57148,0.97246,0.18287,0.53816,0.09375,10.89686,3.0
town7_007653.png,GO,"0.25863, 0.74137",STOP,"0.25863, 0.74137",True,,27.0,0.60118,578.7631,20.5058,0.96909,0.18875,0.51309,0.09375,11.17196,3.0
town7_007658.png,GO,"0.24292, 0.75708",STOP,"0.24292, 0.75708",True,,27.0,0.60467,532.45859,20.86795,0.97221,0.18816,0.52617,0.09375,11.1106,3.0
town7_007662.png,GO,"0.21314, 0.78686",STOP,"0.21314, 0.78686",True,,27.0,0.59363,542.92471,20.78341,0.96848,0.17387,0.56137,0.09375,10.53722,3.0
town7_007670.png,GO,"0.26182, 0.73818",STOP,"0.26182, 0.73818",True,,102.0,0.6844,234.2557,24.4339,0.98614,0.2551,0.42078,0.02344,4.47088,3.0
town7_007673.png,GO,"0.21895, 0.78105",STOP,"0.21895, 0.78105",True,,27.0,0.61636,454.68794,21.55367,0.96526,0.21441,0.61248,0.09375,10.00864,3.0
town7_007674.png,GO,"0.20697, 0.79303",STOP,"0.20697, 0.79303",True,,27.0,0.61805,484.3299,21.27939,0.96644,0.20789,0.62701,0.09375,10.72615,3.0
town7_007675.png,GO,"0.22999, 0.77001",STOP,"0.22999, 0.77001",True,,102.0,0.71123,175.10549,25.69781,0.98433,0.26189,0.39463,0.02344,5.04218,3.0
town7_007679.png,GO,"0.23064, 0.76936",STOP,"0.23064, 0.76936",True,,27.0,0.62446,453.40583,21.56593,0.96868,0.20804,0.5646,0.09375,10.59555,3.0
town7_007680.png,GO,"0.24732, 0.75268",STOP,"0.24732, 0.75268",True,,26.0,0.62755,474.81659,21.36554,0.97023,0.2179,0.66502,0.09375,10.17156,3.0
town7_007681.png,GO,"0.2321, 0.7679",STOP,"0.2321, 0.7679",True,,26.0,0.61293,529.92703,20.88864,0.96851,0.20852,0.63947,0.09375,10.67946,3.0
town7_007688.png,GO,"0.19888, 0.80112",STOP,"0.19888, 0.80112",True,,27.0,0.59092,545.20148,20.76523,0.962,0.19391,0.59049,0.09375,11.22974,3.0
town7_007689.png,GO,"0.16467, 0.83533",STOP,"0.16467, 0.83533",True,,27.0,0.58184,556.65086,20.67497,0.95738,0.18518,0.56528,0.09375,11.59675,3.0
town7_007693.png,GO,"0.13485, 0.86515",STOP,"0.13485, 0.86515",True,,27.0,0.55306,607.54133,20.29505,0.95613,0.17232,0.56806,0.09375,11.91475,3.0
town7_007704.png,GO,"0.10563, 0.89437",GO,"0.10563, 0.89437",False,,,,,,,,0.5372,,,4.0
town7_007706.png,GO,"0.06594, 0.93406",GO,"0.06594, 0.93406",False,,,,,,,,0.64301,,,3.0
town7_007709.png,GO,"0.18334, 0.81666",GO,"0.18334, 0.81666",False,,,,,,,,0.49842,,,6.0
town7_007712.png,GO,"0.0981, 0.9019",GO,"0.0981, 0.9019",False,,,,,,,,0.46212,,,3.0
town7_007714.png,GO,"0.05034, 0.94966",GO,"0.05034, 0.94966",False,,,,,,,,0.48791,,,4.0
town7_007715.png,GO,"0.08553, 0.91447",STOP,"0.08553, 0.91447",True,,27.0,0.53985,579.57932,20.49967,0.93113,0.18708,0.54275,0.125,12.49097,4.0
town7_007719.png,GO,"0.07997, 0.92003",GO,"0.07997, 0.92003",False,,,,,,,,0.46084,,,4.0
town7_007726.png,GO,"0.04939, 0.95061",GO,"0.04939, 0.95061",False,,,,,,,,0.44884,,,8.0
town7_007732.png,GO,"0.3035, 0.6965",GO,"0.3035, 0.6965",False,,,,,,,,0.50839,,,7.0
town7_007734.png,GO,"0.11115, 0.88885",STOP,"0.11115, 0.88885",True,,27.0,0.54782,493.93807,21.19408,0.92074,0.14706,0.58148,0.15625,10.99259,5.0
town7_007737.png,GO,"0.16201, 0.83799",GO,"0.16201, 0.83799",False,,,,,,,,0.46004,,,5.0
town7_007742.png,GO,"0.29034, 0.70966",STOP,"0.29034, 0.70966",True,,26.0,0.54096,633.5812,20.11278,0.88879,0.16543,0.51671,0.28125,12.49263,9.0
town7_007756.png,GO,"0.36978, 0.63022",STOP,"0.36978, 0.63022",True,,102.0,0.5309,357.35128,22.59985,0.9484,0.16308,0.36975,0.10156,4.18258,13.0
town7_007759.png,GO,"0.31054, 0.68946",STOP,"0.31054, 0.68946",True,,103.0,0.56048,300.98331,23.34538,0.95377,0.16309,0.40843,0.03125,4.1689,4.0
town7_007763.png,STOP,"0.94784, 0.05216",GO,"0.94784, 0.05216",True,,0.0,0.60874,1139.41141,17.564,0.93207,0.18322,0.50292,0.125,14.92145,4.0
town7_007777.png,STOP,"0.95132, 0.04868",GO,"0.95132, 0.04868",True,,69.0,0.71694,170.22531,25.82056,0.97024,0.2738,0.32234,0.07812,4.40945,10.0
town7_007778.png,STOP,"0.95019, 0.04981",GO,"0.95019, 0.04981",True,,0.0,0.5658,1209.52664,17.30465,0.93097,0.16689,0.5022,0.125,15.82808,4.0
town7_007792.png,STOP,"0.95514, 0.04486",GO,"0.95514, 0.04486",True,,69.0,0.71992,169.97896,25.82685,0.97037,0.27926,0.30348,0.07812,4.44612,10.0
town7_007793.png,STOP,"0.96005, 0.03995",GO,"0.96005, 0.03995",True,,68.0,0.71617,171.4012,25.79067,0.9695,0.27487,0.32121,0.07031,4.90767,9.0
town7_007794.png,STOP,"0.95308, 0.04692",GO,"0.95308, 0.04692",True,,0.0,0.56688,1189.30812,17.37786,0.92919,0.16968,0.49073,0.125,15.37058,4.0
town7_007795.png,STOP,"0.95896, 0.04104",GO,"0.95896, 0.04104",True,,69.0,0.7189,167.94036,25.87925,0.97076,0.27892,0.33891,0.07812,4.45723,10.0
town7_007802.png,STOP,"0.95903, 0.04097",GO,"0.95903, 0.04097",True,,0.0,0.56904,1183.07448,17.40068,0.93178,0.16887,0.55542,0.125,15.133,4.0
town7_007804.png,STOP,"0.94663, 0.05337",GO,"0.94663, 0.05337",True,,0.0,0.56552,1251.6957,17.15582,0.93011,0.16832,0.5004,0.125,15.73659,4.0
town7_007812.png,STOP,"0.95582, 0.04418",GO,"0.95582, 0.04418",True,,69.0,0.72634,163.71685,25.98987,0.97028,0.28863,0.32327,0.07812,4.25995,10.0
town7_007815.png,STOP,"0.95622, 0.04378",GO,"0.95622, 0.04378",True,,69.0,0.71943,171.24784,25.79455,0.96922,0.27687,0.28849,0.07812,4.53136,10.0
town7_007820.png,STOP,"0.95204, 0.04796",GO,"0.95204, 0.04796",True,,69.0,0.71843,174.1157,25.72242,0.9693,0.27629,0.33519,0.07812,4.40941,10.0
town7_007831.png,STOP,"0.95772, 0.04228",GO,"0.95772, 0.04228",True,,0.0,0.56686,1191.93219,17.36829,0.92951,0.16961,0.48144,0.125,15.08368,4.0
town7_007840.png,STOP,"0.95396, 0.04604",GO,"0.95396, 0.04604",True,,0.0,0.56721,1216.50552,17.27966,0.93119,0.16804,0.46531,0.125,15.7448,4.0
town7_007841.png,STOP,"0.95122, 0.04878",GO,"0.95122, 0.04878",True,,0.0,0.56506,1228.7274,17.23625,0.92927,0.17048,0.46776,0.15625,15.59363,5.0
town7_007844.png,STOP,"0.95047, 0.04953",GO,"0.95047, 0.04953",True,,0.0,0.56843,1263.64125,17.11457,0.9292,0.16973,0.50943,0.125,15.81036,4.0
town7_007845.png,STOP,"0.94909, 0.05091",GO,"0.94909, 0.05091",True,,0.0,0.56525,1252.73359,17.15222,0.92937,0.16846,0.47682,0.125,15.67303,4.0
town7_007854.png,STOP,"0.95447, 0.04553",GO,"0.95447, 0.04553",True,,0.0,0.56402,1228.98557,17.23534,0.92847,0.16581,0.48307,0.125,15.57737,4.0
town7_007858.png,STOP,"0.95546, 0.04454",GO,"0.95546, 0.04454",True,,0.0,0.56443,1229.13807,17.2348,0.92918,0.16618,0.47175,0.125,15.69724,4.0
town7_007864.png,STOP,"0.9164, 0.0836",GO,"0.9164, 0.0836",True,,68.0,0.65707,268.56503,23.84031,0.96265,0.22995,0.3167,0.07031,5.0345,9.0
town7_007868.png,GO,"0.14672, 0.85328",GO,"0.14672, 0.85328",False,,,,,,,,0.51862,,,4.0
town7_007878.png,GO,"0.02039, 0.97961",GO,"0.02039, 0.97961",False,,,,,,,,0.48768,,,3.0
town7_007880.png,GO,"0.25293, 0.74707",STOP,"0.25293, 0.74707",True,,27.0,0.45508,619.05378,20.21352,0.94049,0.11668,0.56002,0.09375,9.8944,3.0
town7_007882.png,GO,"0.29881, 0.70119",GO,"0.29881, 0.70119",False,,,,,,,,0.40131,,,3.0
town7_007883.png,GO,"0.30069, 0.69931",GO,"0.30069, 0.69931",False,,,,,,,,0.43015,,,3.0
town7_007885.png,GO,"0.22784, 0.77216",GO,"0.22784, 0.77216",False,,,,,,,,0.45916,,,7.0
town7_007891.png,GO,"0.12891, 0.87109",GO,"0.12891, 0.87109",False,,,,,,,,0.4808,,,3.0
town7_007901.png,GO,"0.19068, 0.80932",GO,"0.19068, 0.80932",False,,,,,,,,0.43977,,,3.0
town7_007902.png,GO,"0.30155, 0.69845",STOP,"0.30155, 0.69845",True,,27.0,0.5583,521.90862,20.95486,0.95287,0.17159,0.60739,0.09375,10.30173,3.0
town7_007907.png,GO,"0.27407, 0.72593",GO,"0.27407, 0.72593",False,,,,,,,,0.49321,,,4.0
town7_007909.png,GO,"0.19517, 0.80483",GO,"0.19517, 0.80483",False,,,,,,,,0.47668,,,3.0
town7_007913.png,GO,"0.33974, 0.66026",GO,"0.33974, 0.66026",False,,,,,,,,0.4638,,,3.0
town7_007915.png,GO,"0.42249, 0.57751",STOP,"0.42249, 0.57751",True,,3.0,0.64515,202.29266,25.071,0.88694,0.21322,0.10805,0.32031,3.89607,41.0
town7_007920.png,STOP,"0.8545, 0.1455",GO,"0.8545, 0.1455",True,,39.0,0.74759,143.36299,26.56643,0.95389,0.30209,0.24233,0.16406,4.44387,21.0
town7_007924.png,STOP,"0.88463, 0.11537",GO,"0.88463, 0.11537",True,,68.0,0.74289,155.00508,26.22734,0.94744,0.31974,0.32547,0.17969,4.69428,23.0
town7_007926.png,STOP,"0.90615, 0.09385",GO,"0.90615, 0.09385",True,,69.0,0.73753,167.20492,25.89831,0.94843,0.30539,0.33758,0.17969,4.61598,23.0
town7_007931.png,STOP,"0.90921, 0.09079",GO,"0.90921, 0.09079",True,,68.0,0.73077,173.38344,25.74073,0.94429,0.30725,0.32509,0.17969,4.35522,23.0
town7_007932.png,STOP,"0.91076, 0.08924",GO,"0.91076, 0.08924",True,,69.0,0.73476,167.22185,25.89787,0.94538,0.3102,0.31804,0.1875,4.71774,24.0
town7_007940.png,STOP,"0.90122, 0.09878",GO,"0.90122, 0.09878",True,,68.0,0.73291,171.34201,25.79217,0.94628,0.30735,0.27961,0.17969,4.45272,23.0
town7_007943.png,STOP,"0.87374, 0.12626",GO,"0.87374, 0.12626",True,,69.0,0.74162,162.48911,26.02256,0.94685,0.31256,0.31711,0.17188,4.5073,22.0
town7_007944.png,STOP,"0.88959, 0.11041",GO,"0.88959, 0.11041",True,,69.0,0.73612,169.68846,25.83428,0.94569,0.30467,0.33069,0.17969,4.65197,23.0
town7_007946.png,STOP,"0.88174, 0.11826",GO,"0.88174, 0.11826",True,,69.0,0.74051,162.43143,26.0241,0.94617,0.31148,0.28132,0.17969,4.79753,23.0
town7_007947.png,STOP,"0.90278, 0.09722",GO,"0.90278, 0.09722",True,,69.0,0.73784,160.83034,26.06712,0.94556,0.31268,0.3013,0.1875,4.53728,24.0
town7_007949.png,STOP,"0.92408, 0.07592",GO,"0.92408, 0.07592",True,,0.0,0.69723,482.67633,21.29424,0.9225,0.27893,0.46517,0.25,10.1051,8.0
town7_007957.png,STOP,"0.90678, 0.09322",GO,"0.90678, 0.09322",True,,69.0,0.73301,171.90888,25.77782,0.94656,0.303,0.26985,0.17969,4.66553,23.0
town7_007960.png,STOP,"0.92414, 0.07586",GO,"0.92414, 0.07586",True,,68.0,0.74075,160.32719,26.08073,0.94649,0.31646,0.28928,0.17969,4.38211,23.0
town7_007964.png,STOP,"0.86945, 0.13055",GO,"0.86945, 0.13055",True,,69.0,0.73719,166.18258,25.92495,0.94674,0.30768,0.30821,0.17969,4.42919,23.0
town7_007971.png,STOP,"0.91599, 0.08401",GO,"0.91599, 0.08401",True,,68.0,0.73581,162.67526,26.01759,0.94886,0.31173,0.33389,0.17969,4.58574,23.0
town7_007972.png,STOP,"0.86865, 0.13135",GO,"0.86865, 0.13135",True,,68.0,0.73181,170.73365,25.80761,0.94668,0.3064,0.32619,0.17969,4.73833,23.0
town7_007973.png,STOP,"0.8613, 0.1387",GO,"0.8613, 0.1387",True,,69.0,0.73469,166.9707,25.9044,0.94701,0.30627,0.29712,0.17969,4.81043,23.0
town7_007977.png,STOP,"0.90264, 0.09736",GO,"0.90264, 0.09736",True,,69.0,0.73814,163.16549,26.00452,0.94608,0.31211,0.27765,0.17969,4.35011,23.0
town7_007985.png,STOP,"0.91973, 0.08027",GO,"0.91973, 0.08027",True,,68.0,0.73737,159.76073,26.0961,0.94723,0.31707,0.26971,0.17969,4.62647,23.0
town7_007988.png,STOP,"0.85878, 0.14122",GO,"0.85878, 0.14122",True,,69.0,0.73305,172.13477,25.77212,0.94625,0.30289,0.27181,0.17969,4.72903,23.0
town7_007992.png,STOP,"0.92005, 0.07995",GO,"0.92005, 0.07995",True,,68.0,0.73617,160.09565,26.08701,0.94658,0.31305,0.29938,0.17969,4.8682,23.0
town7_007998.png,STOP,"0.86909, 0.13091",GO,"0.86909, 0.13091",True,,69.0,0.7368,169.28979,25.8445,0.94788,0.30934,0.35084,0.17969,4.37778,23.0
town7_008005.png,GO,"0.16594, 0.83406",GO,"0.16594, 0.83406",False,,,,,,,,0.4558,,,3.0
town7_008006.png,GO,"0.14436, 0.85564",GO,"0.14436, 0.85564",False,,,,,,,,0.48471,,,3.0
town7_008013.png,GO,"0.11123, 0.88877",GO,"0.11123, 0.88877",False,,,,,,,,0.50705,,,5.0
town7_008018.png,GO,"0.068, 0.932",GO,"0.068, 0.932",False,,,,,,,,0.47868,,,6.0
town7_008019.png,GO,"0.05679, 0.94321",GO,"0.05679, 0.94321",False,,,,,,,,0.43336,,,8.0
town7_008025.png,GO,"0.12266, 0.87734",GO,"0.12266, 0.87734",False,,,,,,,,0.43852,,,15.0
town7_008026.png,GO,"0.08866, 0.91134",GO,"0.08866, 0.91134",False,,,,,,,,0.51488,,,9.0
town7_008027.png,GO,"0.12439, 0.87561",GO,"0.12439, 0.87561",False,,,,,,,,0.50881,,,8.0
town7_008028.png,GO,"0.18373, 0.81627",GO,"0.18373, 0.81627",False,,,,,,,,0.47877,,,11.0
town7_008032.png,GO,"0.04852, 0.95148",GO,"0.04852, 0.95148",False,,,,,,,,0.4838,,,5.0
town7_008033.png,GO,"0.06546, 0.93454",GO,"0.06546, 0.93454",False,,,,,,,,0.47007,,,6.0
town7_008035.png,GO,"0.01122, 0.98878",GO,"0.01122, 0.98878",False,,,,,,,,0.52165,,,6.0
town7_008037.png,GO,"0.02391, 0.97609",GO,"0.02391, 0.97609",False,,,,,,,,0.46556,,,8.0
town7_008044.png,GO,"0.04304, 0.95696",GO,"0.04304, 0.95696",False,,,,,,,,0.4892,,,10.0
town7_008053.png,GO,"0.01919, 0.98081",GO,"0.01919, 0.98081",False,,,,,,,,0.46412,,,3.0
town7_008055.png,GO,"0.04329, 0.95671",GO,"0.04329, 0.95671",False,,,,,,,,0.48039,,,3.0
town7_008057.png,GO,"0.03676, 0.96324",GO,"0.03676, 0.96324",False,,,,,,,,0.44467,,,8.0
town7_008060.png,GO,"0.04324, 0.95676",GO,"0.04324, 0.95676",False,,,,,,,,0.50492,,,3.0
town7_008063.png,GO,"0.02261, 0.97739",GO,"0.02261, 0.97739",False,,,,,,,,0.44566,,,4.0
town7_008067.png,GO,"0.01611, 0.98389",GO,"0.01611, 0.98389",False,,,,,,,,0.46086,,,6.0
town7_008089.png,GO,"0.03123, 0.96877",GO,"0.03123, 0.96877",False,,,,,,,,0.46266,,,6.0
town7_008092.png,GO,"0.02523, 0.97477",GO,"0.02523, 0.97477",False,,,,,,,,0.49425,,,9.0
town7_008100.png,GO,"0.12566, 0.87434",GO,"0.12566, 0.87434",False,,,,,,,,0.52042,,,3.0
town7_008108.png,GO,"0.17862, 0.82138",GO,"0.17862, 0.82138",False,,,,,,,,0.5355,,,3.0
town7_008122.png,GO,"0.30676, 0.69324",GO,"0.30676, 0.69324",False,,,,,,,,0.53587,,,3.0
town7_008126.png,GO,"0.32959, 0.67041",GO,"0.32959, 0.67041",False,,,,,,,,0.52939,,,3.0
town7_008128.png,GO,"0.29653, 0.70347",STOP,"0.29653, 0.70347",True,,7.0,0.60923,587.89708,20.43779,0.97139,0.18342,0.4359,0.09375,12.31668,3.0
town7_008143.png,STOP,"0.97584, 0.02416",GO,"0.97584, 0.02416",True,,2.0,0.62181,705.35445,19.64673,0.96923,0.17101,0.49561,0.09375,11.96475,3.0
town7_008152.png,STOP,"0.96343, 0.03657",GO,"0.96343, 0.03657",True,,69.0,0.7721,125.89763,27.13063,0.99406,0.29734,0.32787,0.02344,4.40503,3.0
town7_008158.png,STOP,"0.9747, 0.0253",GO,"0.9747, 0.0253",True,,2.0,0.61189,752.14234,19.3678,0.96676,0.16397,0.57696,0.09375,12.64289,3.0
town7_008161.png,STOP,"0.96425, 0.03575",GO,"0.96425, 0.03575",True,,69.0,0.76964,128.14214,27.05388,0.99386,0.29812,0.31576,0.02344,4.55212,3.0
town7_008165.png,STOP,"0.96796, 0.03204",GO,"0.96796, 0.03204",True,,69.0,0.77209,127.67383,27.06978,0.99379,0.30227,0.30083,0.02344,4.41586,3.0
town7_008167.png,STOP,"0.97595, 0.02405",GO,"0.97595, 0.02405",True,,0.0,0.66969,585.90594,20.45252,0.96168,0.22727,0.48944,0.09375,11.07983,3.0
town7_008168.png,STOP,"0.96741, 0.03259",GO,"0.96741, 0.03259",True,,69.0,0.77139,127.04612,27.09119,0.9939,0.2996,0.27354,0.02344,4.41778,3.0
town7_008172.png,STOP,"0.97654, 0.02346",GO,"0.97654, 0.02346",True,,69.0,0.77878,120.32406,27.32728,0.9943,0.31247,0.28252,0.02344,4.2114,3.0
town7_008178.png,STOP,"0.97175, 0.02825",GO,"0.97175, 0.02825",True,,1.0,0.63475,618.5132,20.21731,0.96024,0.19631,0.50377,0.09375,11.64164,3.0
town7_008181.png,STOP,"0.97242, 0.02758",GO,"0.97242, 0.02758",True,,0.0,0.66667,561.79953,20.63499,0.96307,0.22104,0.53177,0.09375,10.68477,3.0
town7_008187.png,STOP,"0.97436, 0.02564",GO,"0.97436, 0.02564",True,,69.0,0.76873,135.36398,26.81577,0.99342,0.29686,0.33563,0.02344,4.73109,3.0
town7_008195.png,STOP,"0.97659, 0.02341",GO,"0.97659, 0.02341",True,,2.0,0.62025,689.94078,19.74269,0.96898,0.1695,0.49728,0.09375,12.08085,3.0
town7_008199.png,STOP,"0.97933, 0.02067",GO,"0.97933, 0.02067",True,,69.0,0.7802,124.36964,27.18366,0.99408,0.3099,0.32773,0.02344,5.01328,3.0
town7_008225.png,STOP,"0.979, 0.021",GO,"0.979, 0.021",True,,69.0,0.77232,139.30206,26.69123,0.9931,0.29844,0.32414,0.02344,4.92811,3.0
town7_008226.png,STOP,"0.97749, 0.02251",GO,"0.97749, 0.02251",True,,69.0,0.7752,131.49615,26.94167,0.99358,0.29794,0.30616,0.02344,4.79054,3.0
town7_008227.png,STOP,"0.97477, 0.02523",GO,"0.97477, 0.02523",True,,69.0,0.78057,121.19766,27.29586,0.99419,0.30775,0.32176,0.02344,4.30903,3.0
town7_008236.png,STOP,"0.97233, 0.02767",GO,"0.97233, 0.02767",True,,0.0,0.66348,541.00305,20.79881,0.9619,0.22153,0.53156,0.09375,10.44833,3.0
town7_008244.png,STOP,"0.96324, 0.03676",GO,"0.96324, 0.03676",True,,1.0,0.63189,611.53958,20.26656,0.96007,0.19114,0.49248,0.09375,11.93777,3.0
town7_008247.png,STOP,"0.97537, 0.02463",GO,"0.97537, 0.02463",True,,69.0,0.77906,128.45326,27.04335,0.99383,0.30574,0.33347,0.02344,4.6022,3.0
town7_008256.png,STOP,"0.96858, 0.03142",GO,"0.96858, 0.03142",True,,2.0,0.62978,653.02477,19.98151,0.97001,0.17846,0.48973,0.09375,11.24695,3.0
town7_008257.png,STOP,"0.97886, 0.02114",GO,"0.97886, 0.02114",True,,69.0,0.77741,124.10602,27.19288,0.99405,0.30307,0.29337,0.02344,4.47331,3.0
town7_008258.png,STOP,"0.97826, 0.02174",GO,"0.97826, 0.02174",True,,69.0,0.78203,124.03302,27.19543,0.99392,0.30901,0.35611,0.02344,4.59117,3.0
town7_008259.png,STOP,"0.97507, 0.02493",GO,"0.97507, 0.02493",True,,0.0,0.66708,533.79115,20.85709,0.96193,0.22423,0.54119,0.09375,10.18372,3.0
town7_008261.png,STOP,"0.96661, 0.03339",GO,"0.96661, 0.03339",True,,0.0,0.66584,539.57432,20.81029,0.96157,0.2229,0.49023,0.09375,10.4115,3.0
town7_008264.png,STOP,"0.97199, 0.02801",GO,"0.97199, 0.02801",True,,69.0,0.78349,115.31513,27.51194,0.9945,0.30889,0.34546,0.02344,4.61662,3.0
town7_008268.png,STOP,"0.97746, 0.02254",GO,"0.97746, 0.02254",True,,69.0,0.77398,125.13578,27.15699,0.99396,0.30018,0.32792,0.02344,4.54583,3.0
town7_008271.png,STOP,"0.96841, 0.03159",GO,"0.96841, 0.03159",True,,0.0,0.66188,550.5093,20.72316,0.96229,0.21965,0.46635,0.09375,10.15164,3.0
town7_008287.png,GO,"0.22891, 0.77109",GO,"0.22891, 0.77109",False,,,,,,,,0.46715,,,3.0
town7_008292.png,GO,"0.13241, 0.86759",GO,"0.13241, 0.86759",False,,,,,,,,0.47393,,,3.0
town7_008293.png,GO,"0.1664, 0.8336",GO,"0.1664, 0.8336",False,,,,,,,,0.41068,,,3.0
town7_008294.png,GO,"0.20689, 0.79311",GO,"0.20689, 0.79311",False,,,,,,,,0.43402,,,4.0
town7_008300.png,GO,"0.02873, 0.97127",GO,"0.02873, 0.97127",False,,,,,,,,0.46464,,,3.0
town7_008301.png,GO,"0.06732, 0.93268",GO,"0.06732, 0.93268",False,,,,,,,,0.48879,,,3.0
town7_008311.png,GO,"0.15476, 0.84524",GO,"0.15476, 0.84524",False,,,,,,,,0.47107,,,12.0
town7_008318.png,GO,"0.34698, 0.65302",GO,"0.34698, 0.65302",False,,,,,,,,0.44695,,,4.0
town7_008320.png,GO,"0.33708, 0.66292",STOP,"0.33708, 0.66292",True,,55.0,0.65978,220.12143,24.70418,0.97345,0.21163,0.2589,0.02344,5.38301,3.0
town7_008324.png,GO,"0.32728, 0.67272",STOP,"0.32728, 0.67272",True,,26.0,0.63696,551.60914,20.71449,0.9634,0.19603,0.55118,0.09375,11.15701,3.0
town7_008328.png,GO,"0.32038, 0.67962",STOP,"0.32038, 0.67962",True,,26.0,0.62189,548.81508,20.73654,0.96473,0.17764,0.53321,0.09375,11.00218,3.0
town7_008332.png,GO,"0.32975, 0.67025",STOP,"0.32975, 0.67025",True,,26.0,0.59849,630.57435,20.13344,0.95986,0.16,0.57885,0.09375,11.67623,3.0
town7_008333.png,GO,"0.33073, 0.66927",STOP,"0.33073, 0.66927",True,,26.0,0.58914,587.57234,20.44019,0.96231,0.16199,0.55645,0.09375,11.52715,3.0
town7_008336.png,GO,"0.33022, 0.66978",STOP,"0.33022, 0.66978",True,,26.0,0.56488,685.5325,19.77052,0.96051,0.14396,0.58369,0.09375,11.41196,3.0
town7_008337.png,GO,"0.33914, 0.66086",STOP,"0.33914, 0.66086",True,,26.0,0.57629,649.08057,20.00782,0.96115,0.15582,0.58677,0.09375,11.14241,3.0
town7_008343.png,GO,"0.33397, 0.66603",STOP,"0.33397, 0.66603",True,,90.0,0.72042,229.54065,24.52221,0.98428,0.25113,0.3725,0.02344,5.16996,3.0
town7_008346.png,GO,"0.26891, 0.73109",STOP,"0.26891, 0.73109",True,,22.0,0.64122,812.91409,19.03036,0.95083,0.18481,0.51984,0.09375,14.47987,3.0
town7_008349.png,GO,"0.1613, 0.8387",STOP,"0.1613, 0.8387",True,,22.0,0.64528,765.62753,19.29063,0.96117,0.17702,0.47803,0.09375,13.19828,3.0
town7_008352.png,GO,"0.06183, 0.93817",GO,"0.06183, 0.93817",False,,,,,,,,0.44473,,,3.0
town7_008355.png,GO,"0.1716, 0.8284",GO,"0.1716, 0.8284",False,,,,,,,,0.44972,,,3.0
town7_008356.png,GO,"0.27876, 0.72124",GO,"0.27876, 0.72124",False,,,,,,,,0.42961,,,3.0
town7_008358.png,GO,"0.27581, 0.72419",STOP,"0.27581, 0.72419",True,,26.0,0.62018,629.72544,20.13929,0.96813,0.1766,0.52383,0.09375,10.53513,3.0
town7_008360.png,GO,"0.26103, 0.73897",GO,"0.26103, 0.73897",False,,,,,,,,0.48669,,,3.0
town7_008367.png,GO,"0.30967, 0.69033",STOP,"0.30967, 0.69033",True,,55.0,0.72268,178.32039,25.61879,0.98657,0.21494,0.21765,0.02344,4.80717,3.0
town7_008371.png,GO,"0.32019, 0.67981",STOP,"0.32019, 0.67981",True,,81.0,0.74657,241.98784,24.29287,0.98556,0.25515,0.32069,0.02344,6.48272,3.0
town7_008375.png,GO,"0.3036, 0.6964",STOP,"0.3036, 0.6964",True,,26.0,0.67036,492.71477,21.20485,0.97362,0.21038,0.59975,0.09375,10.18921,3.0
town7_008380.png,GO,"0.31978, 0.68022",STOP,"0.31978, 0.68022",True,,54.0,0.79377,123.81781,27.20297,0.99353,0.28332,0.26904,0.02344,4.68371,3.0
town7_008383.png,GO,"0.30542, 0.69458",STOP,"0.30542, 0.69458",True,,5.0,0.65754,884.54648,18.6636,0.95167,0.17318,0.50566,0.09375,12.89662,3.0
town7_008389.png,GO,"0.29063, 0.70937",STOP,"0.29063, 0.70937",True,,17.0,0.62108,654.71961,19.97025,0.96071,0.15907,0.43351,0.09375,13.42925,3.0
town7_008391.png,GO,"0.28504, 0.71496",STOP,"0.28504, 0.71496",True,,16.0,0.61467,870.25299,18.73435,0.95616,0.16279,0.50349,0.09375,14.67876,3.0
town7_008392.png,GO,"0.28229, 0.71771",STOP,"0.28229, 0.71771",True,,16.0,0.60346,845.48737,18.85973,0.95707,0.16118,0.49742,0.09375,14.31419,3.0
town7_008395.png,GO,"0.25575, 0.74425",STOP,"0.25575, 0.74425",True,,16.0,0.62118,840.07594,18.88762,0.95642,0.16573,0.50539,0.09375,14.08602,3.0
town7_008398.png,GO,"0.23642, 0.76358",GO,"0.23642, 0.76358",False,,,,,,,,0.45164,,,3.0
town7_008399.png,GO,"0.24813, 0.75187",GO,"0.24813, 0.75187",False,,,,,,,,0.52212,,,3.0
town7_008404.png,GO,"0.29435, 0.70565",STOP,"0.29435, 0.70565",True,,26.0,0.59646,527.84424,20.90575,0.9589,0.15441,0.51996,0.09375,11.54332,3.0
town7_008406.png,GO,"0.34844, 0.65156",STOP,"0.34844, 0.65156",True,,102.0,0.67365,186.47802,25.42453,0.95363,0.21113,0.42765,0.07031,4.52609,9.0
town7_008408.png,GO,"0.44589, 0.55411",STOP,"0.44589, 0.55411",True,,55.0,0.68498,193.86536,25.2558,0.97554,0.2054,0.25201,0.02344,4.22344,3.0
town7_008417.png,GO,"0.29678, 0.70322",STOP,"0.29678, 0.70322",True,,11.0,0.60369,804.70315,19.07445,0.95576,0.11967,0.50767,0.09375,12.50014,3.0
